2,95.32
5,93.94
7,91.05
13,86.48
16,85.27
19,83.95
24,82.52
30,80.76
35,78.78
36,77.72
43,75.17
47,73.46
49,72.61
52,71.79
60,69.85
65,68.33
72,67.16
73,66.81
81,64.85
88,63.47
93,62.36
99,61.27
102,60.98
136,50.83
145,49.32
161,44.98
171,42.29
176,40.05
180,38.87
195,36.26
210,34.34
212,33.44
220,32.62
235,30.48
237,29.71
240,28.52
252,27.04
256,26.60
266,23.79
272,22.79
284,21.08
290,20.00
292,19.78
308,16.47
316,14.62
326,12.26
337,10.17
363,2.60
373,1.48
377,0.45
