Indian Institute of Technology Bhubaneswar,Civil Engineering,AI,OPEN,Neutral,12511,14997
Indian Institute of Technology Bhubaneswar,Civil Engineering,AI,OPEN,Female,18989,21229
Indian Institute of Technology Bhubaneswar,Civil Engineering,AI,EWS,Neutral,1852,2341
Indian Institute of Technology Bhubaneswar,Civil Engineering,AI,EWS,Female,3354,3354
Indian Institute of Technology Bhubaneswar,Civil Engineering,AI,OBC-NCL,Neutral,4326,5274
Indian Institute of Technology Bhubaneswar,Civil Engineering,AI,OBC-NCL,Female,5905,7192
Indian Institute of Technology Bhubaneswar,Civil Engineering,AI,SC,Neutral,1941,2799
Indian Institute of Technology Bhubaneswar,Civil Engineering,AI,SC,Female,3985,3985
Indian Institute of Technology Bhubaneswar,Civil Engineering,AI,ST,Neutral,798,858
Indian Institute of Technology Bhubaneswar,Civil Engineering,AI,ST,Female,1349,1349
Indian Institute of Technology Bhubaneswar,Civil Engineering and M. Tech. in Structural Engineering DUAL,AI,OPEN,Neutral,13350,16386
Indian Institute of Technology Bhubaneswar,Civil Engineering and M. Tech. in Structural Engineering DUAL,AI,OPEN,Female,23095,23095
Indian Institute of Technology Bhubaneswar,Civil Engineering and M. Tech. in Structural Engineering DUAL,AI,EWS,Neutral,2562,2562
Indian Institute of Technology Bhubaneswar,Civil Engineering and M. Tech. in Structural Engineering DUAL,AI,EWS,Female,4094,4094
Indian Institute of Technology Bhubaneswar,Civil Engineering and M. Tech. in Structural Engineering DUAL,AI,OBC-NCL,Neutral,4896,5952
Indian Institute of Technology Bhubaneswar,Civil Engineering and M. Tech. in Structural Engineering DUAL,AI,SC,Neutral,2142,2142
Indian Institute of Technology Bhubaneswar,Civil Engineering and M. Tech. in Structural Engineering DUAL,AI,SC,Female,4616,4616
Indian Institute of Technology Bhubaneswar,Civil Engineering and M. Tech. in Structural Engineering DUAL,AI,ST,Neutral,1025,1025
Indian Institute of Technology Bhubaneswar,Civil Engineering and M.Tech in Transportation Engineering DUAL,AI,OPEN,Neutral,14819,15374
Indian Institute of Technology Bhubaneswar,Civil Engineering and M.Tech in Transportation Engineering DUAL,AI,OPEN,Female,21572,21572
Indian Institute of Technology Bhubaneswar,Civil Engineering and M.Tech in Transportation Engineering DUAL,AI,EWS,Neutral,2438,2438
Indian Institute of Technology Bhubaneswar,Civil Engineering and M.Tech in Transportation Engineering DUAL,AI,EWS,Female,4301,4301
Indian Institute of Technology Bhubaneswar,Civil Engineering and M.Tech in Transportation Engineering DUAL,AI,OBC-NCL,Neutral,5351,5663
Indian Institute of Technology Bhubaneswar,Civil Engineering and M.Tech in Transportation Engineering DUAL,AI,OBC-NCL,Female,8395,8395
Indian Institute of Technology Bhubaneswar,Civil Engineering and M.Tech in Transportation Engineering DUAL,AI,SC,Neutral,2744,2746
Indian Institute of Technology Bhubaneswar,Civil Engineering and M.Tech in Transportation Engineering DUAL,AI,ST,Neutral,1233,1233
Indian Institute of Technology Bhubaneswar,Civil Engineering and M.Tech in Transportation Engineering DUAL,AI,ST,Female,1514,1514
Indian Institute of Technology Bhubaneswar,Civil Engineering and M.Tech. in Environmental Engineering DUAL,AI,OPEN,Neutral,15346,16123
Indian Institute of Technology Bhubaneswar,Civil Engineering and M.Tech. in Environmental Engineering DUAL,AI,OPEN,Female,22009,22009
Indian Institute of Technology Bhubaneswar,Civil Engineering and M.Tech. in Environmental Engineering DUAL,AI,EWS,Neutral,2642,2658
Indian Institute of Technology Bhubaneswar,Civil Engineering and M.Tech. in Environmental Engineering DUAL,AI,EWS,Female,4349,4349
Indian Institute of Technology Bhubaneswar,Civil Engineering and M.Tech. in Environmental Engineering DUAL,AI,OBC-NCL,Neutral,5601,5991
Indian Institute of Technology Bhubaneswar,Civil Engineering and M.Tech. in Environmental Engineering DUAL,AI,SC,Neutral,2749,2749
